IDCIM10	LIB	IDCHAP	CODE1	NIVEAU	CODE2	LOGIN	STATUT	INTERDIT	FREQ
665	Paracoccidioïdomycose, sans précision	0	B419	3			0	0	1
671	Sporotrichose, sans précision	0	B429	3			0	0	1
673	Chromomycose cutanée	0	B430	3			0	0	4
674	Abcès phaeohyphomycosique du cerveau	0	B431	3			0	0	1
675	Abcès et kyste phaeohyphomycosiques sous-cutanés	0	B432	3			0	0	6
679	Aspergillose pulmonaire invasive	0	B440	4			0	0	888
680	Autres aspergilloses pulmonaires	0	B441	2			0	0	310
681	Aspergillose amygdalienne	0	B442	2			0	0	4
682	Aspergillose disséminée	0	B447	4			0	0	64
683	Autres formes d'aspergillose	0	B448	2			0	0	153
684	Aspergillose, sans précision	0	B449	2			0	0	206
686	Cryptococcose pulmonaire	0	B450	3			0	0	19
687	Cryptococcose cérébrale	0	B451	3			0	0	75
688	Cryptococcose cutanée	0	B452	3			0	0	6
690	Cryptococcose disséminée	0	B457	3			0	0	29
691	Autres formes de cryptococcose	0	B458	3			0	0	5
692	Cryptococcose, sans précision	0	B459	3			0	0	21
694	Mucormycose pulmonaire	0	B460	3			0	0	41
695	Mucormycose rhinocérébrale	0	B461	3			0	0	10
696	Mucormycose gastro-intestinale	0	B462	3			0	0	1
697	Mucormycose cutanée	0	B463	3			0	0	3
698	Mucormycose disséminée	0	B464	3			0	0	4
699	Mucormycose, sans précision	0	B465	3			0	0	17
700	Autres zygomycoses	0	B468	3			0	0	1
703	Eumycétome	0	B470	2			0	0	5
704	Actinomycétome	0	B471	2			0	0	5
705	Mycétome, sans précision	0	B479	2			0	0	32
711	Pénicilliose	0	B484	4			0	0	1
712	Mycoses opportunistes	0	B487	4			0	0	98
713	Autres mycoses précisées	0	B488	2			0	0	35
714	Mycose, sans précision	0	B49	1			0	0	159
716	Paludisme à Plasmodium falciparum avec complications cérébrales	0	B500	2			0	0	107
717	Autres formes sévères et compliquées de paludisme à Plasmodium falciparum	0	B508	2			0	0	18
718	Paludisme à Plasmodium falciparum, sans précision	0	B509	1			0	0	305
720	Paludisme à Plasmodium vivax, avec rupture de la rate	0	B510	1			0	0	5
722	Paludisme à Plasmodium vivax, (sans complication)	0	B519	1			0	0	7
724	Paludisme à Plasmodium malariae, avec atteinte rénale	0	B520	1			0	0	2
726	Paludisme à Plasmodium malariae, (sans complication)	0	B529	1			0	0	3
728	Paludisme à Plasmodium ovale	0	B530	1			0	0	7
730	Autres paludismes, confirmés par examen parasitologique, non classés ailleurs	0	B538	1			0	0	1
731	Paludisme, sans précision	0	B54	1			0	0	699
733	Leishmaniose viscérale	0	B550	1			0	0	43
734	Leishmaniose cutanée	0	B551	1			0	0	17
735	Leishmaniose cutanéo-muqueuse	0	B552	1			0	0	31
736	Leishmaniose, sans précision	0	B559	1			0	0	66
738	Trypanosomiase à Trypanosoma gambiense	0	B560	2			0	0	1
740	Trypanosomiase africaine, sans précision	0	B569	2			0	0	8
742	Forme aiguë de la maladie de Chagas, avec atteinte cardiaque (I41.2*, I98.1*)	0	B570	2			0	0	2
743	Forme aiguë de la maladie de Chagas, (sans atteinte cardiaque)	0	B571	2			0	0	2
744	Maladie de Chagas (chronique avec atteinte cardiaque) (I41.2*, I98.1*)	0	B572	2			0	0	1
745	Maladie de Chagas (chronique) avec atteinte de l'appareil digestif	0	B573	2			0	0	3
747	Maladie de Chagas (chronique) avec atteinte d'autres organes	0	B575	2			0	0	1
749	Oculopathie à Toxoplasma	0	B580	1			0	0	7
751	Méningo-encéphalite à Toxoplasma (G05.2*)	0	B582	3			0	0	168
752	Toxoplasmose pulmonaire (J17.3*)	0	B583	1			0	0	7
753	Toxoplasmose avec atteinte d'autres organes	0	B588	1			0	0	200
754	Toxoplasmose, sans précision	0	B589	1			0	0	257
755	Pneumopathie à Pneumocystis jirovecii	0	B59	4			0	0	726
760	Autres maladies précisées dues à des protozoaires	0	B608	1			0	0	8
761	Microsporidiose extra-intestinale	0	B6080	1			0	0	21
762	Maladie précisée due à d'autres protozoaires	0	B6088	1			0	0	1
763	Maladie due à des protozoaires, sans précision	0	B64	1			0	0	2
765	Schistosomiase due à Schistosoma haematobium [schistosomiase urinaire]	0	B650	1			0	0	95
766	Schistosomiase due à Schistosoma mansoni [schistosomiase intestinale]	0	B651	1			0	0	9
769	Autres formes de schistosomiase	0	B658	1			0	0	7
770	Schistosomiase, sans précision	0	B659	1			0	0	110
778	Autres infections par douves précisées	0	B668	2			0	0	2
779	Infection par douves, sans précision	0	B669	2			0	0	4
781	Infection hépatique à Echinococcus granulosus	0	B670	2			0	0	6
782	Infection pulmonaire à Echinococcus granulosus	0	B671	2			0	0	1
783	Infection osseuse à Echinococcus granulosus	0	B672	2			0	0	4
784	Infections à Echinococcus granulosus, autres et à localisations multiples	0	B673	2			0	0	12
785	Infection à Echinococcus granulosus, sans précision	0	B674	2			0	0	1
787	Infections à Echinococcus multilocularis, autres et à localisations multiples	0	B676	2			0	0	1
789	Infection hépatique à Echinococcus, sans précision	0	B678	2			0	0	44
790	Infections à Echinococcus, autres et sans précision	0	B679	2			0	0	30
793	Infection à Taenia saginata	0	B681	1			0	0	1
794	Infection à Taenia, sans précision	0	B689	1			0	0	4
796	Cysticercose du système nerveux central	0	B690	2			0	0	24
798	Cysticercose, autres localisations	0	B698	2			0	0	4
799	Cysticercose, sans précision	0	B699	2			0	0	4
808	Dracunculose	0	B72	2			0	0	1
809	Onchocercose	0	B73	2			0	0	6
811	Filariose à Wuchereria bancrofti	0	B740	2			0	0	2
814	Loase	0	B743	2			0	0	5
817	Filariose, sans précision	0	B749	2			0	0	6
818	Trichinose	0	B75	2			0	0	1
820	Ankylostomose	0	B760	2			0	0	3
823	Ankylostomiase, sans précision	0	B769	2			0	0	2
827	Ascaridiase, sans précision	0	B779	1			0	0	51
829	Anguillulose intestinale	0	B780	1			0	0	23
830	Anguillulose cutanée	0	B781	1			0	0	1
831	Anguillulose disséminée	0	B787	1			0	0	6
832	Anguillulose, sans précision	0	B789	1			0	0	17
833	Infection à Trichuris trichiuria	0	B79	1			0	0	1
834	Oxyurose	0	B80	1			0	0	6
838	Trichostrongylose	0	B812	1			0	0	2
840	Helminthiases intestinales mixtes	0	B814	1			0	0	1
843	Helminthiase intestinale, sans précision	0	B820	1			0	0	2
844	Parasitose intestinale, sans précision	0	B829	1			0	0	22
846	Larva migrans viscérale	0	B830	1			0	0	3
847	Gnathostomiase	0	B831	1			0	0	1
849	Syngamose	0	B833	1			0	0	1
851	Autres helminthiases précisées	0	B838	1			0	0	2
852	Helminthiase, sans précision	0	B839	1			0	0	30
854	Pédiculose due à Pediculus humanus capitis	0	B850	2			0	0	24
855	Pédiculose due à Pediculus humanus corporis	0	B851	2			0	0	24
856	Pédiculose, sans précision	0	B852	2			0	0	44
857	Phtiriase	0	B853	2			0	0	5
858	Infestation mixte, pédiculose et phtiriase	0	B854	2			0	0	2
859	Gale	0	B86	2			0	0	275
862	Myiase des plaies cutanées	0	B871	3			0	0	1
867	Myiase, sans précision	0	B879	3			0	0	1
869	Autres acariases	0	B880	1			0	0	17
870	Tungose [infestation par puce-chique]	0	B881	1			0	0	2
871	Autres infestations par arthropodes	0	B882	1			0	0	2
873	Autres infestations précisées	0	B888	1			0	0	2
874	Infestation, sans précision	0	B889	1			0	0	3
875	Parasitose, sans précision	0	B89	1			0	0	77
877	Séquelles de tuberculose du système nerveux central	0	B900	1			0	0	21
878	Séquelles de tuberculose génito-urinaire	0	B901	1			0	0	3
879	Séquelles de tuberculose des os et des articulations	0	B902	1			0	0	13
880	Séquelles de tuberculose d'autres organes	0	B908	1			0	0	18
881	Séquelles de tuberculose des voies respiratoires et sans précision	0	B909	1			0	0	596
882	Séquelles de poliomyélite	0	B91	1			0	0	106
883	Séquelles de lèpre	0	B92	1			0	0	15
885	Séquelles du trachome	0	B940	1		1	0	0	1
886	Séquelles d'encéphalite virale	0	B941	1		1	0	0	1
887	Séquelles d'hépatite virale	0	B942	1		1	0	0	13
888	Séquelles d'autres maladies infectieuses et parasitaires précisées	0	B948	1		1	0	0	22
889	Séquelles de maladie infectieuse ou parasitaire, sans précision	0	B949	1		1	0	0	25
891	Streptocoques, groupe A, cause de maladies classées dans d'autres chapitres	0	B950	2		1	0	0	47
892	Streptocoques, groupe B, cause de maladies classées dans d'autres chapitres	0	B951	2		1	0	0	3089
893	Streptocoques, groupe D, cause de maladies classées dans d'autres chapitres	0	B952	2		1	0	0	389
894	Streptococcus pneumoniae, cause de maladies classées dans d'autres chapitres	0	B953	2		1	0	0	661
895	Autres streptocoques, cause de maladies classées dans d'autres chapitres	0	B954	2		1	0	0	151
896	Streptocoques non précisés, cause de maladies classées dans d'autres chapitres	0	B955	2		1	0	0	270
897	Staphylococcus aureus, cause de maladies classées dans d'autres chapitres	0	B956	3		1	0	0	1952
898	Autres staphylocoques, cause de maladies classées dans d'autres chapitres	0	B957	2		1	0	0	301
899	Staphylocoque non précisé, cause de maladies classées dans d'autres chapitres	0	B958	2		1	0	0	125
901	Mycoplasma pneumoniae, cause de maladies classées dans d'autres chapitres	0	B960	1		1	0	0	36
902	Klebsiella pneumoniae [subsp.pneumoniae], cause de maladies classées dans d'autres chapitres	0	B961	2		1	0	0	992
903	Escherichia coli, cause de maladies classées dans d'autres chapitres	0	B962	1		1	0	0	3548
904	Haemophilus influenzae, cause de maladies classées dans d'autres chapitres	0	B963	1		1	0	0	360
905	Proteus (P.mirabilis) (P.morganii), cause de maladies classées dans d'autres chapitres	0	B964	3		1	0	0	334
906	Pseudomonas (P.aeruginosa) (P.mallei) (P.pseudomallei), cause de maladies classées dans d'autres chapitres	0	B965	4		1	0	0	1964
907	Bacillus fragilis, cause de maladies classées dans d'autres chapitres	0	B966	3		1	0	0	52
908	Clostridium perfringens, cause de maladies classées dans d'autres chapitres	0	B967	4		1	0	0	35
909	Autres agents bactériens précisés, cause de maladies classées dans d'autres chapitres	0	B968	2		1	0	0	2518
911	Adénovirus, cause de maladies classées dans d'autres chapitres	0	B970	1		1	0	0	12
912	Entérovirus, cause de maladies classées dans d'autres chapitres	0	B971	1		1	0	0	4
913	Coronavirus, cause de maladies classées dans d'autres chapitres	0	B972	1		1	0	0	3
914	Rétrovirus, cause de maladies classées dans d'autres chapitres	0	B973	1		1	0	0	1
915	Virus respiratoire syncytial, cause de maladies classées dans d'autres chapitres	0	B974	1		1	0	0	3
916	Réovirus, cause de maladies classées dans d'autres chapitres	0	B975	1		1	0	0	1
917	Parvovirus, cause de maladies classées dans d'autres chapitres	0	B976	1		1	0	0	10
918	Papillovirus, cause de maladies classées dans d'autres chapitres	0	B977	1		1	0	0	50
919	Autres virus, cause de maladies classées dans d'autres chapitres	0	B978	1		1	0	0	2
920	Maladies infectieuses, autres et non précisées	0	B99	1			0	0	583
921	Autres maladies infectieuses précisées	0	B99+0	1			0	0	120
922	Syndrome infectieux sans cause trouvée	0	B99+1	1			0	0	101
924	Tumeur maligne de la lèvre supérieure, (bord libre)	0	C000	2			0	0	9
925	Tumeur maligne de la lèvre inférieure, (bord libre)	0	C001	2			0	0	32
926	Tumeur maligne de la lèvre, sans précision, bord libre	0	C002	2			0	0	27
927	Tumeur maligne de la lèvre supérieure, face interne	0	C003	2			0	0	5
928	Tumeur maligne de la lèvre inférieure, face interne	0	C004	2			0	0	3
929	Tumeur maligne de la lèvre, sans précision, face interne	0	C005	2			0	0	3
930	Tumeur maligne de la commissure des lèvres	0	C006	2			0	0	13
931	Tumeur maligne à localisations contiguës de la lèvre	0	C008	2			0	0	29
932	Tumeur maligne de la lèvre, sans précision	0	C009	2			0	0	138
933	Tumeur maligne de la base de la langue	0	C01	2			0	0	544
935	Tumeur maligne de la face dorsale de la langue	0	C020	2			0	0	26
936	Tumeur maligne de la point et du bord latéral de la langue	0	C021	2			0	0	197
937	Tumeur maligne de la face antérieure de la langue	0	C022	2			0	0	25
938	Tumeur maligne des deux tiers antérieurs de la langue, sans précision	0	C023	2			0	0	153
939	Tumeur maligne d'une amygdale linguale	0	C024	2			0	0	4
940	Tumeur maligne à localisations contiguës de la langue	0	C028	2			0	0	39
941	Tumeur maligne de la langue, sans précision	0	C029	2			0	0	314
943	Tumeur maligne de la gencive supérieure	0	C030	2			0	0	44
944	Tumeur maligne de la gencive inférieure	0	C031	2			0	0	146
945	Tumeur maligne de la gencive, sans précision	0	C039	2			0	0	38
947	Tumeur maligne du plancher antérieur de la bouche	0	C040	2			0	0	153
948	Tumeur maligne du plancher latéral de la bouche	0	C041	2			0	0	106
949	Tumeur maligne à localisations contiguës du plancher de la bouche	0	C048	2			0	0	39
950	Tumeur maligne du plancher de la bouche, sans précision	0	C049	2			0	0	173
952	Tumeur maligne de la voûte palatine	0	C050	2			0	0	32
953	Tumeur maligne du voile du palais	0	C051	2			0	0	50
954	Tumeur maligne de la luette	0	C052	2			0	0	9
955	Tumeur maligne à localisations contiguës du palais	0	C058	2			0	0	6
956	Tumeur maligne du palais, sans précision	0	C059	2			0	0	33
958	Tumeur maligne de la muqueuse de la joue	0	C060	2			0	0	142
959	Tumeur maligne du vestibule de la bouche	0	C061	2			0	0	26
960	Tumeur maligne de la région rétromolaire	0	C062	2			0	0	158
961	Tumeur maligne à localisations contiguës de la bouche, parties autres et non précisées	0	C068	2			0	0	39
962	Tumeur maligne de la bouche, sans précision	0	C069	2			0	0	315
963	Tumeur maligne de la glande parotide	0	C07	2			0	0	322
965	Tumeur maligne de la glande sous-maxillaire	0	C080	2			0	0	33
966	Tumeur maligne de la glande sublinguale	0	C081	2			0	0	1
967	Tumeur maligne à localisations contiguës des glandes salivaires principales	0	C088	2			0	0	12
968	Tumeur maligne de la glande salivaire (principale), sans précision	0	C089	2			0	0	25
970	Tumeur maligne de la fosse amygdalienne	0	C090	2			0	0	33
971	Tumeur maligne du pilier de l'amygdale (antérieur) (postérieur)	0	C091	2			0	0	21
972	Tumeur maligne à localisations contiguës de l'amygdale	0	C098	2			0	0	27
973	Tumeur maligne de l'amygdale, sans précision	0	C099	2			0	0	394
975	Tumeur maligne du sillon glosso-épiglottique	0	C100	2			0	0	48
976	Tumeur maligne de la face antérieure de l'épiglotte	0	C101	2			0	0	5
977	Tumeur maligne de la paroi latérale de l'oropharynx	0	C102	2			0	0	88
978	Tumeur maligne de la paroi postérieure de l'oropharynx	0	C103	2			0	0	56
980	Tumeur maligne à localisations contiguës de l'oropharynx	0	C108	2			0	0	13
981	Tumeur maligne de l'oropharynx, sans précision	0	C109	2			0	0	2443
983	Tumeur maligne de la paroi supérieure du rhinopharynx	0	C110	2			0	0	2
984	Tumeur maligne de la paroi postérieure du rhinopharynx	0	C111	2			0	0	60
985	Tumeur maligne de la paroi latérale du rhinopharynx	0	C112	2			0	0	70
986	Tumeur maligne de la paroi antérieure du rhinopharynx	0	C113	2			0	0	2
987	Tumeur maligne à localisations contiguës de rhinopharynx	0	C118	2			0	0	11
988	Tumeur maligne du rhinopharynx, sans précision	0	C119	2			0	0	805
989	Tumeur maligne du sinus piriforme	0	C12	2			0	0	377
991	Tumeur maligne de la région rétro-cricoïdienne	0	C130	2			0	0	17
992	Tumeur maligne du repli ary-épiglottique, (versant hypopharyngé)	0	C131	2			0	0	135
993	Tumeur maligne de la paroi postérieure de l'hypopharynx	0	C132	2			0	0	57
994	Tumeur maligne à localisations contiguës de l'hypopharynx	0	C138	2			0	0	4
995	Tumeur maligne de l'hypopharynx, sans précision	0	C139	2			0	0	393
997	Tumeur maligne du pharynx, sans précision	0	C140	2			0	0	166
999	Tumeur maligne à localisations contiguës de la lèvre, de la cavité buccale et du pharynx	0	C148	2			0	0	609
1001	Tumeur maligne de l'oesophage cervical	0	C150	2			0	0	216
1002	Tumeur maligne de l'oesophage thoracique	0	C151	2			0	0	645
1003	Tumeur maligne de l'oesophage abdominal	0	C152	2			0	0	287
1004	Tumeur maligne du tiers supérieur de l'oesophage	0	C153	2			0	0	303
1005	Tumeur maligne du tiers moyen de l'oesophage	0	C154	2			0	0	645
1006	Tumeur maligne du tiers inférieur de l'oesophage	0	C155	2			0	0	654
1007	Tumeur maligne à localisations contiguës de l'oesophage	0	C158	2			0	0	12
1008	Tumeur maligne de l'oesophage, sans précision	0	C159	2			0	0	6441
1010	Tumeur maligne du cardia	0	C160	2			0	0	718
1011	Tumeur maligne du fundus	0	C161	2			0	0	70
1012	Tumeur maligne du corps de l'estomac	0	C162	2			0	0	232
1013	Tumeur maligne de l'antre pylorique	0	C163	2			0	0	377
1014	Tumeur maligne du pylore	0	C164	2			0	0	2
1015	Tumeur maligne de la petite courbure de l'estomac, sans précision	0	C165	2			0	0	149
1016	Tumeur maligne de la grande courbure de l'estomac, sans précision	0	C166	2			0	0	23
1017	Tumeur maligne à localisations contiguës de l'estomac	0	C168	2			0	0	13
1018	Tumeur maligne de l'estomac, sans précision	0	C169	2			0	0	3444
1019	Estomac, tumeur maligne familiale liée au gène CDH 1	0	C169+0	2			0	0	103
1020	Estomac, tumeurs malignes autres et non précisées	0	C169+8	2			0	0	1763
1022	Tumeur maligne du duodénum	0	C170	2			0	0	139
1023	Tumeur maligne du jéjunum	0	C171	2			0	0	19
1024	Tumeur maligne de l'iléon	0	C172	2			0	0	32
1025	Tumeur maligne du diverticule de Meckel	0	C173	2			0	0	4
1026	Tumeur maligne à localisations contiguës de l'intestin grêle	0	C178	2			0	0	13
1027	Tumeur maligne de l'intestin grêle, sans précision	0	C179	2			0	0	584
1029	Tumeur maligne du cæcum	0	C180	2			0	0	318
1030	Tumeur maligne de l'appendice	0	C181	2			0	0	69
1031	Tumeur maligne du côlon ascendant	0	C182	2			0	0	542
1032	Tumeur maligne de l'angle droit du côlon	0	C183	2			0	0	114
1033	Tumeur maligne du côlon transverse	0	C184	2			0	0	230
1034	Tumeur maligne de l'angle gauche du côlon	0	C185	2			0	0	90
1035	Tumeur maligne du côlon descendant	0	C186	2			0	0	361
1036	Tumeur maligne du côlon sigmoïde	0	C187	2			0	0	785
1037	Tumeur maligne à localisations contiguës du côlon	0	C188	2			0	0	23
1038	Tumeur maligne du côlon, sans précision	0	C189	2			0	0	9140
1039	Syndrome de Lynch	0	C189+0	2			0	0	207
1040	Tumeurs malignes du côlon, autres et non précisées	0	C189+8	2			0	0	3696
1041	Tumeur maligne de la jonction recto-sigmoïdienne	0	C19	2			0	0	2869
1042	Tumeur maligne du rectum	0	C20	2			0	0	12426
1044	Tumeur maligne de l'anus, sans précision	0	C210	2			0	0	819
1045	Tumeur maligne du canal anal	0	C211	2			0	0	5495
1046	Tumeur maligne de la zone cloacale	0	C212	2			0	0	23
1047	Tumeur maligne à localisations contiguës du rectum, de l'anus et du canal anal	0	C218	2			0	0	242
1049	Carcinome hépatocellulaire	0	C220	2			0	0	728
1050	Carcinome du canal biliaire intrahépatique	0	C221	2			0	0	84
1051	Hépatoblastome	0	C222	2			0	0	1
1052	Angiosarcome du foie	0	C223	2			0	0	68
1053	Autres sarcomes du foie	0	C224	2			0	0	10
1054	Autres carcinomes du foie précisés	0	C227	2			0	0	13
1055	Tumeur maligne du foie, sans précision	0	C229	2			0	0	517
